doctor_id,info,open_hours,lat,lng,adresa,title,doctor_url,specialization,kraj,okres,pediater,kraj_id,okres_id
72-17336210-A0130,"{'Druh zariadenia': 'ambulancia rýchlej zdravotnej pomoci „S“', 'Identifikátor': '72-17336210-A0130', 'Odborné zameranie': 'rýchla zdravotná pomoc „S“', 'Miesto prevádzkovania': '5\nŽilina', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'Záchranná zdravotná služba Bratislava\nAntolská\n3360/11\n85007\nBratislava - mestská časť Petržalka\nIČO: 17336210\nwww.emergency-ba.sk'}",,49.2665760,18.7526154,"5
Žilina","Ambulancia rýchlej zdravotnej pomoci „S“, Žilina 5, (Záchranná zdravotná služba Bratislava)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/zilina/ambulancia-rychlej-zdravotnej-pomoci-s-zilina-5-zachranna-zdravotna-sluzba-bratislava.html?page_id=132790, Rýchla zdravotná pomoc „S“,Žilinský,Žilina,1,7,78
72-36411604-A0131,"{'Druh zariadenia': 'ambulancia rýchlej zdravotnej pomoci „S“', 'Identifikátor': '72-36411604-A0131', 'Odborné zameranie': 'rýchla zdravotná pomoc „S“', 'Miesto prevádzkovania': '6\nŽilina', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'RESCUE SYSTÉM, s.r.o.\nHlboká cesta\n1418/42\n01001\nŽilina\nIČO: 36411604\nrescuezilina.com', 'Telefón': '155\n112'}","Telefón platnosť od: 09.02.2021
Telefón Ambulancia záchrannej zdravotnej služby - RZP S Žilina 6
Pondelok: 0:00-24:00
Utorok: 0:00-24:00
Streda: 0:00-24:00
Štvrtok: 0:00-24:00
Piatok: 0:00-24:00
Sobota: 0:00-24:00
Nedeľa: 0:00-24:00",49.2473632,18.6755657,"6
Žilina","Ambulancia rýchlej zdravotnej pomoci „S“, Žilina 6, (RESCUE SYSTÉM, s.r.o.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/zilina/ambulancia-rychlej-zdravotnej-pomoci-s-zilina-6-rescue-system.html?page_id=132787, Rýchla zdravotná pomoc „S“,Žilinský,Žilina,1,7,78
51-00151866-A0056,"{'Druh zariadenia': 'špecializovaná ambulancia Hasičského záchranného zboru', 'Identifikátor': '51-00151866-A0056', 'Odborné zameranie': 'urgentná medicína', 'Miesto prevádzkovania': 'Námestie požiarnikov\n1071/1\n01001\nŽilina', 'Poisťovne': '', 'Poskytovateľ': 'Ministerstvo vnútra Slovenskej republiky\nPribinova\n2\n81272\nBratislava - mestská časť Staré Mesto\nIČO: 00151866\nwww.minv.sk'}",,49.2205701,18.7349842,"Námestie požiarnikov
1071/1
01001
Žilina","Ambulancia Hasičského záchranného zboru, Námestie požiarnikov, Žilina, (Ministerstvo vnútra Slovenskej republiky)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/zilina/ambulancia-hasicskeho-zachranneho-zboru-namestie-poziarnikov-zilina-ministerstvo-vnutra-slovenskej-republiky.html?page_id=131657, Urgentná medicína,Žilinský,Žilina,1,7,78
51-17335825-A0077,"{'Druh zariadenia': 'stacionár', 'Identifikátor': '51-17335825-A0077', 'Odborné zameranie': 'pediatria', 'Miesto prevádzkovania': 'Vojtecha Spanyola\n1740/43\n01001\nŽilina', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'Fakultná nemocnica s poliklinikou Žilina\nVojtecha Spanyola\n1740/43\n01207\nŽilina\nIČO: 17335825\nwww.fnspza.sk'}",,49.2177712,18.7456457,"Vojtecha Spanyola
1740/43
01001
Žilina","Stacionár, pediatria, Žilina, (Fakultná nemocnica s poliklinikou Žilina)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/zilina/stacionar-pediatria-zilina-fakultna-nemocnica-s-poliklinikou-zilina.html?page_id=128346, Pediatria,Žilinský,Žilina,1,7,78
51-17335825-A0068,"{'Druh zariadenia': 'pediatrická ambulancia', 'Identifikátor': '51-17335825-A0068', 'Odborné zameranie': 'pediatria', 'Lekári sestry': 'MUDr. Dana Mrázová (lekár)\nMgr. Slavomíra Madigárová (sestra)', 'Miesto prevádzkovania': 'Budova detskej polikliniky (pavilón B), 1. poschodie, ambulancia číslo dverí 9\nVojtecha Spanyola\n1740/43\n01001\nŽilina', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'Fakultná nemocnica s poliklinikou Žilina\nVojtecha Spanyola\n1740/43\n01207\nŽilina\nIČO: 17335825\nwww.fnspza.sk', 'Telefón': '+421 415110225'}","Telefón platnosť od: 09.02.2021
Pondelok: neordinuje
Utorok: 8:00-13:00  ||13:30-15:30
Streda: neordinuje
Štvrtok: neordinuje
Piatok: neordinuje
Sobota: neordinuje
Nedeľa: neordinuje",49.2177712,18.7456457,"Budova detskej polikliniky (pavilón B), 1. poschodie, ambulancia číslo dverí 9
Vojtecha Spanyola
1740/43
01001
Žilina","Onko-hematologická pediatrická ambulancia, Žilina, (Fakultná nemocnica s poliklinikou Žilina)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/zilina/onko-hematologicka-pediatricka-ambulancia-zilina-fakultna-nemocnica-s-poliklinikou-zilina.html?page_id=128336, Pediatria,Žilinský,Žilina,1,7,78
51-17335825-A0067,"{'Druh zariadenia': 'pediatrická ambulancia', 'Identifikátor': '51-17335825-A0067', 'Odborné zameranie': 'pediatria', 'Lekári sestry': 'MUDr. Ľubomíra Branická (lekár)', 'Miesto prevádzkovania': 'Pediatrická ambulancia 2\nVojtecha Spanyola\n1740/43\n01001\nŽilina', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'Fakultná nemocnica s poliklinikou Žilina\nVojtecha Spanyola\n1740/43\n01207\nŽilina\nIČO: 17335825\nwww.fnspza.sk', 'Telefón': '+421 41 5110 509\n+421 41 5110 855'}","Telefón platnosť od: 08.08.2014
Pondelok: 7:00-12:00  ||12:30-15:30ambulancia
Utorok: 7:00-12:00  ||12:30-15:30ambulancia
Streda: 7:00-12:00  ||12:30-15:30ambulancia
Štvrtok: 7:00-12:00  ||12:30-15:30ambulancia
Piatok: 7:00-12:00  ||12:30-15:30ambulancia
Sobota: neordinuje
Nedeľa: neordinuje",49.2177712,18.7456457,"Pediatrická ambulancia 2
Vojtecha Spanyola
1740/43
01001
Žilina","Pediatrická ambulancia, MUDr. Ľubomíra Branická, Žilina, (Fakultná nemocnica s poliklinikou Žilina)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/zilina/pediatricka-ambulancia-mudr.-lubomira-branicka-zilina-fakultna-nemocnica-s-poliklinikou-zilina.html?page_id=128335, Pediatria,Žilinský,Žilina,1,7,78
51-17335825-A0066,"{'Druh zariadenia': 'pediatrická ambulancia', 'Identifikátor': '51-17335825-A0066', 'Odborné zameranie': 'pediatria\nneonatológia', 'Lekári sestry': 'MUDr. Michal Jánoš (lekár)', 'Miesto prevádzkovania': 'Pediatrická ambulancia 1\nVojtecha Spanyola\n1740/43\n01001\nŽilina', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'Fakultná nemocnica s poliklinikou Žilina\nVojtecha Spanyola\n1740/43\n01207\nŽilina\nIČO: 17335825\nwww.fnspza.sk', 'Telefón': '+421 415110368\n+421 415110774'}","Telefón platnosť od: 01.10.2020
Pondelok: 7:00-12:00  ||12:30-14:30
Utorok: 7:30-12:00  ||12:30-14:30
Streda: 7:30-12:00  ||12:30-14:30
Štvrtok: neordinuje
Piatok: neordinuje
Sobota: neordinuje
Nedeľa: neordinuje",49.2177712,18.7456457,"Pediatrická ambulancia 1
Vojtecha Spanyola
1740/43
01001
Žilina","Neonatologická ambulancia, Žilina, (Fakultná nemocnica s poliklinikou Žilina)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/zilina/neonatologicka-ambulancia-zilina-fakultna-nemocnica-s-poliklinikou-zilina.html?page_id=128337," Pediatria, Neonatológia",Žilinský,Žilina,1,7,78
51-17335825-A0012,"{'Druh zariadenia': 'ambulancia pediatrickej pneumológie a ftizeológie', 'Identifikátor': '51-17335825-A0012', 'Odborné zameranie': 'pediatrická pneumológia a ftizeológia', 'Lekári sestry': 'MUDr. Klement Matuška (lekár)\nAnna Trnovcová (sestra)', 'Miesto prevádzkovania': 'V budove detskej polikliniky pri vstupe na prízemí - vpravo.\nVojtecha Spanyola\n1740/43\n01001\nŽilina', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'Fakultná nemocnica s poliklinikou Žilina\nVojtecha Spanyola\n1740/43\n01207\nŽilina\nIČO: 17335825\nwww.fnspza.sk', 'Telefón': '041/5110 721'}","Telefón platnosť od: 08.08.2014
Pondelok: 7:00-12:00  ||12:30-15:30ambulancia
Utorok: 7:00-12:00  ||12:30-15:30ambulancia
Streda: 7:00-12:00  ||12:30-15:30ambulancia
Štvrtok: 7:00-12:00  ||12:30-15:30ambulancia
Piatok: 7:00-12:00  ||12:30-15:30ambulancia
Sobota: neordinuje
Nedeľa: neordinuje",49.2177712,18.7456457,"V budove detskej polikliniky pri vstupe na prízemí - vpravo.
Vojtecha Spanyola
1740/43
01001
Žilina","Ambulancia pediatrickej pneumológie a ftizeológie (Detská pľúcna ambulancia), MUDr. Klement Matuška, Žilina, (Fakultná nemocnica s poliklinikou Žilina)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/zilina/ambulancia-pediatrickej-pneumologie-a-ftizeologie-detska-plucna-ambulancia-mudr.-klement-matuska-zilina-fakultna-nemocnica-s-poliklinikou-zilina.html?page_id=128296, Pediatrická pneumológia a ftizeológia,Žilinský,Žilina,1,7,78
51-17335825-A0050,"{'Druh zariadenia': 'ambulancia pediatrickej reumatológie', 'Identifikátor': '51-17335825-A0050', 'Odborné zameranie': 'pediatrická reumatológia', 'Lekári sestry': 'MUDr.  Daniela Salátová (lekár)', 'Miesto prevádzkovania': 'Vojtecha Spanyola\n1740/43\n01001\nŽilina', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'Fakultná nemocnica s poliklinikou Žilina\nVojtecha Spanyola\n1740/43\n01207\nŽilina\nIČO: 17335825\nwww.fnspza.sk'}","Poskytovateľ platnosť od: 02.07.2018
Pondelok: 8:00-12:00  ||12:30-15:00ambulancia
Utorok: neordinuje
Streda: 8:00-12:00  ||12:30-15:30ambulancia
Štvrtok: neordinuje
Piatok: 8:00-12:00  ||12:30-15:00ambulancia
Sobota: neordinuje
Nedeľa: neordinuje
Nedeľa: Detská reumatológia: 041 5110 225",49.2177712,18.7456457,"Vojtecha Spanyola
1740/43
01001
Žilina","Ambulancia pediatrickej reumatológie, MUDr.  Daniela Salátová, Žilina, (Fakultná nemocnica s poliklinikou Žilina)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/zilina/ambulancia-pediatrickej-reumatologie-mudr.-daniela-salatova-zilina-fakultna-nemocnica-s-poliklinikou-zilina.html?page_id=128297, Pediatrická reumatológia,Žilinský,Žilina,1,7,78
51-17335825-A0046,"{'Druh zariadenia': 'ambulancia pediatrickej nefrológie', 'Identifikátor': '51-17335825-A0046', 'Odborné zameranie': 'pediatrická nefrológia', 'Lekári sestry': 'MUDr. Juraj Kováčik (lekár)\nBc. Jana Justhová (sestra)', 'Miesto prevádzkovania': 'V budove detskej polikliniky (bočný vchod zo strany vrátnice).\nVojtecha Spanyola\n1740/43\n01001\nŽilina', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'Fakultná nemocnica s poliklinikou Žilina\nVojtecha Spanyola\n1740/43\n01207\nŽilina\nIČO: 17335825\nwww.fnspza.sk', 'Telefón': '+421 415110814'}","Telefón platnosť od: 04.03.2014
Pondelok: 7:00-12:00  ||12:30-15:30ambulancia
Utorok: 7:00-12:00  ||12:30-15:30ambulancia
Streda: 7:00-12:00  ||12:30-15:30ambulancia
Štvrtok: 7:00-12:00  ||12:30-15:30ambulancia
Piatok: 7:00-12:00  ||12:30-15:30ambulancia
Sobota: neordinuje
Nedeľa: neordinuje
Nedeľa: 7:00-7:30 odbery, 12:00-12:30 obed, 14:30-15:30 administratíva",49.2177712,18.7456457,"V budove detskej polikliniky (bočný vchod zo strany vrátnice).
Vojtecha Spanyola
1740/43
01001
Žilina","Ambulancia pediatrickej nefrológie, MUDr. Juraj Kováčik, Žilina, (Fakultná nemocnica s poliklinikou Žilina)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/zilina/ambulancia-pediatrickej-nefrologie-mudr.-juraj-kovacik-zilina-fakultna-nemocnica-s-poliklinikou-zilina.html?page_id=128295, Pediatrická nefrológia,Žilinský,Žilina,1,7,78
51-17335825-A0025,"{'Druh zariadenia': 'ambulancia pediatrickej chirurgie', 'Identifikátor': '51-17335825-A0025', 'Odborné zameranie': 'detská chirurgia', 'Lekári sestry': 'MUDr. Adam Hochel (lekár)', 'Miesto prevádzkovania': 'Vojtecha Spanyola\n1740/43\n01001\nŽilina', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'Fakultná nemocnica s poliklinikou Žilina\nVojtecha Spanyola\n1740/43\n01207\nŽilina\nIČO: 17335825\nwww.fnspza.sk', 'Telefón': '+421 415110332'}","Telefón platnosť od: 15.05.2018
Pondelok: neordinuje
Utorok: neordinuje
Streda: neordinuje
Štvrtok: 11:30-15:30ambulancia
Piatok: neordinuje
Sobota: neordinuje
Nedeľa: neordinuje
Nedeľa: Sestra: Huboňová Miroslava",49.2177712,18.7456457,"Vojtecha Spanyola
1740/43
01001
Žilina","Ambulancia pediatrickej chirurgie, MUDr. Adam Hochel, Žilina, (Fakultná nemocnica s poliklinikou Žilina)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/zilina/ambulancia-pediatrickej-chirurgie-mudr.-adam-hochel-zilina-fakultna-nemocnica-s-poliklinikou-zilina.html?page_id=128294, Detská chirurgia,Žilinský,Žilina,1,7,78
51-17335825-A0048,"{'Druh zariadenia': 'ambulancia klinickej imunológie a alergológie', 'Identifikátor': '51-17335825-A0048', 'Odborné zameranie': 'pediatrická imunológia a alergiológia', 'Lekári sestry': 'MUDr. Iveta Neuschlová (lekár)\nMUDr. Daniel Lúčaník (lekár)\nMária Singerová (sestra)', 'Miesto prevádzkovania': 'Ambulancia klinickej imunológie a alergológie 2\nVojtecha Spanyola\n1740/43\n01001\nŽilina', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'Fakultná nemocnica s poliklinikou Žilina\nVojtecha Spanyola\n1740/43\n01207\nŽilina\nIČO: 17335825\nwww.fnspza.sk', 'Telefón': '041/5110442'}","Telefón platnosť od: 01.07.2022
Pondelok: 7:00-12:00  ||12:30-15:30
Utorok: 7:00-12:00  ||12:30-15:30
Streda: 7:00-12:00  ||12:30-15:30
Štvrtok: 7:00-12:00  ||12:30-15:30
Piatok: 7:00-12:00  ||12:30-15:30
Sobota: neordinuje
Nedeľa: neordinuje",49.2177712,18.7456457,"Ambulancia klinickej imunológie a alergológie 2
Vojtecha Spanyola
1740/43
01001
Žilina","Ambulancia klinickej imunológie a alergológie, MUDr. Iveta Neuschlová, Žilina, (Fakultná nemocnica s poliklinikou Žilina)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/zilina/ambulancia-klinickej-imunologie-a-alergologie-mudr.-iveta-neuschlova-zilina-fakultna-nemocnica-s-poliklinikou-zilina.html?page_id=128286, Pediatrická imunológia a alergiológia,Žilinský,Žilina,1,7,78
65-51470861-A0001,"{'Druh zariadenia': 'všeobecná ambulancia pre deti a dorast', 'Identifikátor': '65-51470861-A0001', 'Odborné zameranie': 'všeobecná starostlivosť o deti a dorast', 'Miesto prevádzkovania': 'Hollého\n150\n01501\nRajec', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'JUVENIL, s.r.o.\nPlatanová\n3287/28\n01007\nŽilina\nIČO: 51470861', 'Telefón': '+421 415423503'}","Telefón platnosť od: 01.04.2018
Pondelok: 7:00-15:00
Utorok: 7:00-15:00
Streda: 7:00-13:00
Štvrtok: 7:00-15:00
Piatok: 7:00-12:00
Sobota: neordinuje
Nedeľa: neordinuje",49.0901950,18.6341465,"Hollého
150
01501
Rajec","Všeobecná ambulancia pre deti a dorast, Rajec, (JUVENIL, s.r.o.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/zilina/vseobecna-ambulancia-pre-deti-a-dorast-rajec-juvenil.html?page_id=126445, Všeobecná starostlivosť o deti a dorast,Žilinský,Žilina,1,7,78
65-36855201-A0002,"{'Druh zariadenia': 'všeobecná ambulancia pre deti a dorast', 'Identifikátor': '65-36855201-A0002', 'Odborné zameranie': 'všeobecná starostlivosť o deti a dorast\ndorastové lekárstvo', 'Miesto prevádzkovania': 'Vysokoškolákov\n31\n01008\nŽilina', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'EPIONE, s.r.o.\nJuraja Fándlyho\n2195/36\n01001\nŽilina\nIČO: 36855201', 'Telefón': '+421 415627033'}","Telefón platnosť od: 01.06.2018
Pondelok: 7:00-15:00
Utorok: 7:00-14:00
Streda: 7:00-17:00
Štvrtok: 7:00-12:00
Piatok: 7:00-12:00
Sobota: neordinuje
Nedeľa: neordinuje",49.2111133,18.7580592,"Vysokoškolákov
31
01008
Žilina","Všeobecná ambulancia pre deti a dorast, Žilina, (EPIONE, s.r.o.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/zilina/vseobecna-ambulancia-pre-deti-a-dorast-zilina-epione.html?page_id=126307," Všeobecná starostlivosť o deti a dorast, Dorastové lekárstvo",Žilinský,Žilina,1,7,78
51-37879693-A0001,"{'Druh zariadenia': 'špecializovaná ambulancia Horskej záchrannej služby', 'Identifikátor': '51-37879693-A0001', 'Odborné zameranie': 'urgentná medicína', 'Miesto prevádzkovania': 'Dom Horskej služby\nVrátna\nTerchová', 'Poisťovne': '', 'Poskytovateľ': 'Horská záchranná služba\nHorný Smokovec\n52\n06201\nVysoké Tatry\nIČO: 37879693'}",,49.2086900,19.0421900,"Dom Horskej služby
Vrátna
Terchová","Ambulancia Horskej záchrannej služby, Vrátna, Terchová, (Horská záchranná služba)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/zilina/ambulancia-horskej-zachrannej-sluzby-vratna-terchova-horska-zachranna-sluzba.html?page_id=125336, Urgentná medicína,Žilinský,Žilina,1,7,78
65-37911988-A0002,"{'Druh zariadenia': 'ambulancia pediatrickej neurológie', 'Identifikátor': '65-37911988-A0002', 'Odborné zameranie': 'pediatrická neurológia', 'Miesto prevádzkovania': 'Vojtecha Spanyola\n1740/43\n01001\nŽilina', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'MUDr. Alena Nemcová\nIČO: 37911988\n1x služba raz za dva mesiace', 'Mobil': '+421 907 610 347'}","Mobil platnosť od: 01.07.2018
Pondelok: neordinuje
Utorok: 11:45-15:00
Streda: 11:45-15:00
Štvrtok: neordinuje
Piatok: 11:30-12:15
Sobota: neordinuje
Nedeľa: neordinuje",49.2177712,18.7456457,"Vojtecha Spanyola
1740/43
01001
Žilina","Ambulancia pediatrickej neurológie, Žilina, (MUDr. Alena Nemcová)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/zilina/ambulancia-pediatrickej-neurologie-zilina-mudr.-alena-nemcova.html?page_id=100830, Pediatrická neurológia,Žilinský,Žilina,1,7,78
65-36432571-A0002,"{'Druh zariadenia': 'všeobecná ambulancia pre deti a dorast', 'Identifikátor': '65-36432571-A0002', 'Odborné zameranie': 'všeobecná starostlivosť o deti a dorast', 'Miesto prevádzkovania': 'Vojtecha Spanyola\n39\n01001\nŽilina', 'Poisťovne': '', 'Poskytovateľ': 'ALERGA, s.r.o.\nAntona Bernoláka\n2181/52\n01001\nŽilina\nIČO: 36432571', 'Telefón': '+421 413219951'}",,49.2173975,18.7442733,"Vojtecha Spanyola
39
01001
Žilina","Všeobecná ambulancia pre deti a dorast, Žilina, (ALERGA, s.r.o.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/zilina/vseobecna-ambulancia-pre-deti-a-dorast-zilina-alerga.html?page_id=97010, Všeobecná starostlivosť o deti a dorast,Žilinský,Žilina,1,7,78
65-50113666-A0001,"{'Druh zariadenia': 'všeobecná ambulancia pre deti a dorast', 'Identifikátor': '65-50113666-A0001', 'Odborné zameranie': 'všeobecná starostlivosť o deti a dorast', 'Miesto prevádzkovania': 'Fatranská\n620/80\n01301\nTeplička nad Váhom', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'Ja a mama s.r.o.\nFatranská\n620/80\n01301\nTeplička nad Váhom\nIČO: 50113666', 'Telefón': '+421 415982436'}","Telefón platnosť od: 27.02.2020
Pondelok: 7:00-15:00
Utorok: 7:00-16:00
Streda: 7:00-13:30
Štvrtok: 7:00-13:30
Piatok: 7:00-12:00
Sobota: neordinuje
Nedeľa: neordinuje",49.2233806,18.7987312,"Fatranská
620/80
01301
Teplička nad Váhom","Všeobecná ambulancia pre deti a dorast, Teplička nad Váhom, (Ja a mama s.r.o.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/zilina/vseobecna-ambulancia-pre-deti-a-dorast-teplicka-nad-vahom-ja-a-mama.html?page_id=92661, Všeobecná starostlivosť o deti a dorast,Žilinský,Žilina,1,7,78
65-48043834-A0001,"{'Druh zariadenia': 'všeobecná ambulancia pre deti a dorast', 'Identifikátor': '65-48043834-A0001', 'Odborné zameranie': 'všeobecná starostlivosť o deti a dorast', 'Miesto prevádzkovania': 'Hálkova\n3\n01001\nŽilina', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'ADAPED, s.r.o.\nHálkova\n3\n01001\nŽilina\nIČO: 48043834', 'Telefón': '+421 415622444'}","Telefón platnosť od: 18.12.2017
Pondelok: 7:00-15:00
Utorok: 7:00-15:00
Streda: 8:00-17:00
Štvrtok: 7:00-12:00
Piatok: 7:00-12:00
Sobota: neordinuje
Nedeľa: neordinuje",49.2212044,18.7375262,"Hálkova
3
01001
Žilina","Všeobecná ambulancia pre deti a dorast, Žilina, (ADAPED, s.r.o.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/zilina/vseobecna-ambulancia-pre-deti-a-dorast-zilina-adaped.html?page_id=76599, Všeobecná starostlivosť o deti a dorast,Žilinský,Žilina,1,7,78
65-46068589-A0001,"{'Druh zariadenia': 'všeobecná ambulancia pre deti a dorast', 'Identifikátor': '65-46068589-A0001', 'Odborné zameranie': 'všeobecná starostlivosť o deti a dorast\ndorastové lekárstvo', 'Lekári sestry': 'Mária Škorvánková (sestra)', 'Miesto prevádzkovania': 'Rajecká cesta\n13/19\n01313\nRajecké Teplice', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'TEDY, s.r.o.\nNa kopci\n663/18\n01001\nŽilina\nIČO: 46068589', 'Telefón': '+421 415493730\n+421 907652086'}","Telefón platnosť od: 15.11.2021
Telefón TEDY s.r.o.-ambulancia PLDD
Pondelok: 7:00-11:45  ||12:15-16:00
Utorok: 7:00-11:45  ||12:15-15:00
Streda: 7:00-11:45  ||12:15-15:00
Štvrtok: 7:00-11:45  ||12:15-14:00
Piatok: 7:00-12:00
Sobota: neordinuje
Nedeľa: neordinuje",49.1274840,18.6815507,"Rajecká cesta
13/19
01313
Rajecké Teplice","Všeobecná ambulancia pre deti a dorast, Rajecké Teplice, (TEDY, s.r.o.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/zilina/vseobecna-ambulancia-pre-deti-a-dorast-rajecke-teplice-tedy.html?page_id=74363," Všeobecná starostlivosť o deti a dorast, Dorastové lekárstvo",Žilinský,Žilina,1,7,78
65-46201912-A0001,"{'Druh zariadenia': 'ambulancia pediatrickej gastroenterológie, hepatológie a výživy', 'Identifikátor': '65-46201912-A0001', 'Odborné zameranie': 'pediatrická gastroenterológia, hepatológia a výživa', 'Miesto prevádzkovania': 'Vojtecha Spanyola\n43\n01207\nŽilina', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'PeGEA, s.r.o.\nRubínová\n618/8\n01009\nŽilina - Bytčica\nIČO: 46201912', 'Telefón': '+421 415110273'}","Telefón platnosť od: 01.11.2019
Pondelok: 7:00-15:00
Utorok: 7:00-15:00
Streda: 7:00-15:00
Štvrtok: 7:00-13:00
Piatok: 7:00-12:00
Sobota: neordinuje
Nedeľa: neordinuje",49.2187404,18.7457299,"Vojtecha Spanyola
43
01207
Žilina","Ambulancia pediatrickej gastroenterológie, hepatológie a výživy, Žilina, (PeGEA, s.r.o.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/zilina/ambulancia-pediatrickej-gastroenterologie-hepatologie-a-vyzivy-zilina-pegea.html?page_id=74289," Pediatrická gastroenterológia, hepatológia a výživa",Žilinský,Žilina,1,7,78
65-36854247-A0001,"{'Druh zariadenia': 'ambulancia pediatrickej neurológie', 'Identifikátor': '65-36854247-A0001', 'Odborné zameranie': 'pediatrická neurológia', 'Miesto prevádzkovania': 'Suvorovova\n2680/23\n01001\nŽilina', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'NEUROPAT, s.r.o.\nSuvorovova\n2680/23\n01001\nŽilina\nIČO: 36854247', 'Telefón': '+ 421 41 763 44 11'}","Telefón platnosť od: 22.06.2021
Pondelok: 7:00-15:00
Utorok: 7:00-15:00
Streda: 7:00-15:00
Štvrtok: 7:00-15:00
Piatok: neordinuje
Sobota: neordinuje
Nedeľa: neordinuje",49.2172985,18.7368067,"Suvorovova
2680/23
01001
Žilina","Ambulancia pediatrickej neurológie, Žilina, (NEUROPAT, s.r.o.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/zilina/ambulancia-pediatrickej-neurologie-zilina-neuropat.html?page_id=74249, Pediatrická neurológia,Žilinský,Žilina,1,7,78
65-31913903-A0001,"{'Druh zariadenia': 'všeobecná ambulancia pre deti a dorast', 'Identifikátor': '65-31913903-A0001', 'Odborné zameranie': 'všeobecná starostlivosť o deti a dorast', 'Miesto prevádzkovania': 'Vojtecha Spanyola\n1740/43\n01001\nŽilina', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'MUDr. Oľga Šuleková\nIČO: 31913903', 'Telefón': '+421 415110261'}","Telefón platnosť od: 16.03.2018
Pondelok: 7:00-15:30
Utorok: 7:00-12:00
Streda: 7:00-15:30
Štvrtok: 7:00-15:00
Piatok: 7:00-12:00
Sobota: neordinuje
Nedeľa: neordinuje",49.2177712,18.7456457,"Vojtecha Spanyola
1740/43
01001
Žilina","Všeobecná ambulancia pre deti a dorast, Žilina, (MUDr. Oľga Šuleková)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/zilina/vseobecna-ambulancia-pre-deti-a-dorast-zilina-mudr.-olga-sulekova.html?page_id=74163, Všeobecná starostlivosť o deti a dorast,Žilinský,Žilina,1,7,78
