doctor_id,info,open_hours,lat,lng,adresa,title,doctor_url,kraj_id,okres,okres_id
65-43928111-A0001,"{'Druh': 'Verejná lekáreň', 'Identifikátor': '65-43928111-A0001', 'Miesto prevádzkovania': 'K. Kalocsaya\n8\n03861\nVrútky', 'Telefón': '+421 433240276', 'Prevádzkovateľ': 'Lekáreň pri stanici Vrútky, s.r.o.\nK. Kalocsaya\n8\n03861\nVrútky\nIČO: 43928111'}","Prevádzkovateľ platnosť od: 01.11.2016
Pondelok: 7:00-16:00
Utorok: 7:00-16:00
Streda: 7:00-16:00
Štvrtok: 7:00-16:00
Piatok: 7:00-16:00
Sobota: zatvorené
Nedeľa: zatvorené",49.1139198,18.9225022,"K. Kalocsaya
8
03861
Vrútky",Lekáreň PRI STANICI,https://www.e-vuc.sk/zsk/zdravotnictvo/lekarne-a-vydajne-zdravotnickych-pomocok/martin/lekaren-pri-stanici.html?page_id=3394,7,Martin,33
65-45915768-A0001,"{'Druh': 'Verejná lekáreň', 'Identifikátor': '65-45915768-A0001', 'Miesto prevádzkovania': 'Košťany nad Turcom\n132\n03841\nKošťany nad Turcom', 'Telefón': '+421 434388303', 'Prevádzkovateľ': 'LEKÁREŇ KOŠŤANY s.r.o.\nKošťany nad Turcom\n03841\nKošťany nad Turcom\nIČO: 45915768'}","Prevádzkovateľ platnosť od: 28.02.2012
Pondelok: 8:00-15:00
Utorok: 8:00-15:00
Streda: 8:00-15:00
Štvrtok: 8:00-15:00
Piatok: 8:00-15:00
Sobota: zatvorené
Nedeľa: zatvorené",49.0283904,18.9031113,"Košťany nad Turcom
132
03841
Košťany nad Turcom",Lekáreň KOŠŤANY s.r.o.,https://www.e-vuc.sk/zsk/zdravotnictvo/lekarne-a-vydajne-zdravotnickych-pomocok/martin/lekaren-kostany.html?page_id=3391,7,Martin,33
65-36810487-A0001,"{'Druh': 'Verejná lekáreň', 'Identifikátor': '65-36810487-A0001', 'Miesto prevádzkovania': 'Železničná\n2275\n03861\nVrútky', 'Telefón': '+421 434282011', 'Prevádzkovateľ': 'LEKÁREŇ JANKA s.r.o.\nKarvaša a Bláhovca\n17\n03861\nVrútky\nIČO: 36810487'}","Prevádzkovateľ platnosť od: 28.02.2012
Pondelok: 7:30-16:00
Utorok: 7:30-16:00
Streda: 7:30-16:00
Štvrtok: 7:30-16:00
Piatok: 7:30-16:00
Sobota: zatvorené
Nedeľa: zatvorené",49.11317950,18.92716950,"Železničná
2275
03861
Vrútky",Lekáreň JANKA,https://www.e-vuc.sk/zsk/zdravotnictvo/lekarne-a-vydajne-zdravotnickych-pomocok/martin/lekaren-janka.html?page_id=3382,7,Martin,33
65-37906071-A0001,"{'Druh': 'Verejná lekáreň', 'Identifikátor': '65-37906071-A0001', 'Miesto prevádzkovania': 'P. Mudroňa\n490/10\n03601\nMartin', 'Telefón': '+421 434302770', 'Email': 'lekarenidamt@gmail.com', 'Prevádzkovateľ': 'PharmDr. Ida Krupinská\nIČO: 37906071'}","Dočasná zmena od 172022 do 3092022Z prevádzkových dôvodov lekáreň otvorená do 1300 hod pozrite pohotovostné lekárne v okrese Martin platnosť od: 01.12.2021
Pondelok: 7:00-15:00
Utorok: 7:00-15:00
Streda: 7:00-15:00
Štvrtok: 7:00-15:00
Piatok: 7:00-15:00
Sobota: zatvorené
Nedeľa: zatvorené",49.06732120,18.92016730,"P. Mudroňa
490/10
03601
Martin",Lekáreň IDA,https://www.e-vuc.sk/zsk/zdravotnictvo/lekarne-a-vydajne-zdravotnickych-pomocok/martin/lekaren-ida.html?page_id=3378,7,Martin,33
65-41526279-A0001,"{'Druh': 'Verejná lekáreň', 'Identifikátor': '65-41526279-A0001', 'Miesto prevádzkovania': 'Ďurka Langsfelda\n612/47\n03852\nSučany', 'Telefón': '+421 434290928', 'Email': 'lekarenevasucany@gmail.com', 'Prevádzkovateľ': 'PharmDr. Eva Roziaková\nIČO: 41526279'}","Prevádzkovateľ platnosť od: 28.02.2012
Pondelok: 7:30-15:30
Utorok: 7:30-15:30
Streda: 7:30-15:30
Štvrtok: 7:30-15:30
Piatok: 7:30-15:30
Sobota: zatvorené
Nedeľa: zatvorené",49.1033503,18.9871296,"Ďurka Langsfelda
612/47
03852
Sučany",Lekáreň EVA,https://www.e-vuc.sk/zsk/zdravotnictvo/lekarne-a-vydajne-zdravotnickych-pomocok/martin/lekaren-eva.html?page_id=3370,7,Martin,33
65-44327501-A0001,"{'Druh': 'Verejná lekáreň', 'Identifikátor': '65-44327501-A0001', 'Miesto prevádzkovania': 'Kaufland\nDúbravca\n3A\n03601\nMartin', 'Web': 'drmax-mt2@drmax.sk', 'Prevádzkovateľ': 'RED-STORE s.r.o.\nMoldavská cesta\n8/A\n04011\nKošice - mestská časť Juh\nIČO: 44327501'}","Dočasná zmena od 2792022 do 2792022Dňa 2792022 bude lekáreň z technických príčin zatvorená od 930 do 1330 hod z dôvodu výpadku elektrickej energie pozrite pohotovostné lekárne v okrese Martin platnosť od: 29.02.2012
Pondelok: 8:00-20:00
Utorok: 8:00-20:00
Streda: 8:00-20:00
Štvrtok: 8:00-20:00
Piatok: 8:00-20:00
Sobota: 8:00-20:00
Nedeľa: 8:00-20:00",49.0892736,18.9342012,"Kaufland
Dúbravca
3A
03601
Martin",Lekáreň Dr. Max,https://www.e-vuc.sk/zsk/zdravotnictvo/lekarne-a-vydajne-zdravotnickych-pomocok/martin/lekaren-dr.-max-6.html?page_id=3362,7,Martin,33
65-46070001-A0001,"{'Druh': 'Verejná lekáreň', 'Identifikátor': '65-46070001-A0001', 'Miesto prevádzkovania': 'Riadok\n1\n03601\nMartin', 'Prevádzkovateľ': 'SD33 s. r. o.\nMoldavská cesta\n8/8/A\n04011\nKošice - mestská časť Juh\nIČO: 46070001'}","Prevádzkovateľ platnosť od: 19.05.2018
Pondelok: 7:30-17:00
Utorok: 7:30-17:00
Streda: 7:30-17:00
Štvrtok: 7:30-17:00
Piatok: 7:30-17:00
Sobota: zatvorené Sobota -zatvorené
Nedeľa: zatvorené",49.0616613,18.9190235,"Riadok
1
03601
Martin",Lekáreň Dr. Max,https://www.e-vuc.sk/zsk/zdravotnictvo/lekarne-a-vydajne-zdravotnickych-pomocok/martin/lekaren-dr.-max-5.html?page_id=3361,7,Martin,33
65-44483643-A0002,"{'Druh': 'Verejná lekáreň', 'Identifikátor': '65-44483643-A0002', 'Miesto prevádzkovania': '1. Československej brigády\n3231\n03861\nVrútky', 'Telefón': '+421 434281386', 'Prevádzkovateľ': 'Lekáreň Cyrila a Metoda s.r.o.\nBagarova\n10307/10307/32A\n03601\nMartin\nIČO: 44483643'}","Prevádzkovateľ platnosť od: 20.06.2022
Pondelok: 8:00-16:30
Utorok: 8:00-16:30
Streda: 8:00-16:30
Štvrtok: 8:00-16:30
Piatok: 8:00-16:30
Sobota: zatvorené
Nedeľa: zatvorené
Nedeľa: prestávka na obed od 12.00 - 12.30 hod.",49.1122351,18.9243858,"1. Československej brigády
3231
03861
Vrútky",Lekáreň CYRILA A METODA,https://www.e-vuc.sk/zsk/zdravotnictvo/lekarne-a-vydajne-zdravotnickych-pomocok/martin/lekaren-cyrila-a-metoda.html?page_id=3350,7,Martin,33
65-44127731-A0001,"{'Druh': 'Verejná lekáreň', 'Identifikátor': '65-44127731-A0001', 'Miesto prevádzkovania': 'V. P. Tótha\n11/2712\n03601\nMartin', 'Telefón': '+421 434134015', 'Prevádzkovateľ': 'CARITAS, s.r.o.\nV. P. Tótha\n11/2712\n03601\nMartin\nIČO: 44127731'}","Prevádzkovateľ platnosť od: 04.11.2019
Pondelok: 8:00-16:30
Utorok: 8:00-16:30
Streda: 8:00-16:30
Štvrtok: 8:00-16:30
Piatok: 8:00-16:30
Sobota: zatvorené
Nedeľa: zatvorené",49.0676310,18.9251108,"V. P. Tótha
11/2712
03601
Martin",Lekáreň CARITAS,https://www.e-vuc.sk/zsk/zdravotnictvo/lekarne-a-vydajne-zdravotnickych-pomocok/martin/lekaren-caritas.html?page_id=3345,7,Martin,33
65-31589936-A0001,"{'Druh': 'Verejná lekáreň', 'Identifikátor': '65-31589936-A0001', 'Miesto prevádzkovania': 'Kollárova\n4250/17\n03601\nMartin', 'Telefón': '+421915924232', 'Email': 'lekaren.beatrix@apothekeslovakia.sk', 'Prevádzkovateľ': 'BEATRIX s.r.o.\nBudatínska\n18\n83154\nBratislava-Petržalka\nIČO: 31589936'}","Prevádzkovateľ platnosť od: 16.02.2017
Pondelok: 7:00-17:00
Utorok: 7:00-17:00
Streda: 7:00-17:00
Štvrtok: 7:00-17:00
Piatok: 7:00-17:00
Sobota: zatvorené
Nedeľa: zatvorené",49.05944350,18.91894720,"Kollárova
4250/17
03601
Martin",Lekáreň BEATRIX,https://www.e-vuc.sk/zsk/zdravotnictvo/lekarne-a-vydajne-zdravotnickych-pomocok/martin/lekaren-beatrix.html?page_id=3339,7,Martin,33
65-36854867-A0001,"{'Druh': 'Verejná lekáreň', 'Identifikátor': '65-36854867-A0001', 'Miesto prevádzkovania': 'Dr. M. Korauša\n209\n03843\nKláštor pod Znievom', 'Telefón': '+421 434933008', 'Prevádzkovateľ': 'KATEMA, s.r.o.\nDr. M. Korauša\n209\n03843\nKláštor pod Znievom\nIČO: 36854867'}","Prevádzkovateľ platnosť od: 28.02.2012
Pondelok: 7:30-13:00
Utorok: 7:30-13:00
Streda: 7:30-13:00
Štvrtok: 7:30-15:00
Piatok: 7:30-13:00
Sobota: zatvorené
Nedeľa: zatvorené",48.9732298,18.8073775,"Dr. M. Korauša
209
03843
Kláštor pod Znievom",Lekáreň ARNICA,https://www.e-vuc.sk/zsk/zdravotnictvo/lekarne-a-vydajne-zdravotnickych-pomocok/martin/lekaren-arnica.html?page_id=3323,7,Martin,33
65-52041719-A0001,"{'Druh': 'Verejná lekáreň', 'Identifikátor': '65-52041719-A0001', 'Miesto prevádzkovania': 'OC SLANICA\n1311\n02901\nNámestovo', 'Mobil': '0901961356', 'Email': 'drmax356@drmax.sk', 'Prevádzkovateľ': 'Dr.Max 171 s.r.o.\nMoldavská cesta\n8/A\n04011\nKošice - mestská časť Juh\nIČO: 52041719'}","Prevádzkovateľ platnosť od: 08.04.2021
Pondelok: 8:00-18:00
Utorok: 8:00-18:00
Streda: 8:00-18:00
Štvrtok: 8:00-18:00
Piatok: 8:00-18:00
Sobota: 8:00-14:00
Nedeľa: zatvorené",49.4218881,19.4975444,"OC SLANICA
1311
02901
Námestovo",Lekáreň Dr. Max,https://www.e-vuc.sk/zsk/zdravotnictvo/lekarne-a-vydajne-zdravotnickych-pomocok/namestovo/lekaren-dr.-max-1.html?page_id=140442,7,Námestovo,40
65-51400324-A0001,"{'Druh': 'Verejná lekáreň', 'Identifikátor': '65-51400324-A0001', 'Miesto prevádzkovania': 'budova Ornext\nHviezdoslavova\n45/24\n02901\nNámestovo', 'Mobil': '0904737444', 'Email': 'info@lekarensvmichal.sk', 'Web': 'http://www.facebook.com/lekarensvmichal', 'Prevádzkovateľ': 'A&M Pharm s.r.o.\nMiklošicova\n903/9\n02901\nNámestovo\nIČO: 51400324'}","Prevádzkovateľ platnosť od: 11.12.2019
Pondelok: 7:00-20:00
Utorok: 7:00-20:00
Streda: 7:00-20:00
Štvrtok: 7:00-20:00
Piatok: 7:00-20:00
Sobota: 7:00-13:00
Nedeľa: zatvorené",49.40395572,19.47725098,"budova Ornext
Hviezdoslavova
45/24
02901
Námestovo",Lekáreň Sv. Michala,https://www.e-vuc.sk/zsk/zdravotnictvo/lekarne-a-vydajne-zdravotnickych-pomocok/namestovo/lekaren-sv.-michala.html?page_id=132591,7,Námestovo,40
65-51915073-A0001,"{'Druh': 'Verejná lekáreň', 'Identifikátor': '65-51915073-A0001', 'Miesto prevádzkovania': '39\n02956\nZákamenné', 'Mobil': '0915332376', 'Email': 'lekaren.zakamenne@gmail.com', 'Web': 'http://www.facebook.com/lekarenanezka/', 'Prevádzkovateľ': 'NOVÁ LEKÁREŇ s.r.o.\n703\n02963\nMútne\nIČO: 51915073'}","Prevádzkovateľ platnosť od: 09.11.2020
Pondelok: 7:30-17:00
Utorok: 7:30-17:00
Streda: 7:30-17:00
Štvrtok: 7:30-17:00
Piatok: 7:30-17:00
Sobota: 8:00-12:00
Nedeľa: zatvorené",49.3853203,19.3044227,"39
02956
Zákamenné",lekáreň Anežka,https://www.e-vuc.sk/zsk/zdravotnictvo/lekarne-a-vydajne-zdravotnickych-pomocok/namestovo/lekaren-anezka.html?page_id=130661,7,Námestovo,40
65-51400391-A0001,"{'Druh': 'Verejná lekáreň', 'Identifikátor': '65-51400391-A0001', 'Miesto prevádzkovania': 'Nábrežie\n765/1\n02901\nNámestovo', 'Telefón': '43 5524626', 'Email': 'lekarenagape@lekarenagape.sk', 'Prevádzkovateľ': 'Lekáreň Agapé s.r.o.\nNábrežie\n765/1\n02901\nNámestovo\nIČO: 51400391'}","Prevádzkovateľ platnosť od: 01.05.2018
Pondelok: 8:00-17:00
Utorok: 8:00-17:00
Streda: 8:00-17:00
Štvrtok: 8:00-17:00
Piatok: 8:00-17:00
Sobota: 8:00-12:00
Nedeľa: zatvorené",49.4038556,19.4812516,"Nábrežie
765/1
02901
Námestovo",Lekáreň AGAPÉ,https://www.e-vuc.sk/zsk/zdravotnictvo/lekarne-a-vydajne-zdravotnickych-pomocok/namestovo/lekaren-agape.html?page_id=126523,7,Námestovo,40
65-46070672-A0001,"{'Druh': 'Verejná lekáreň', 'Identifikátor': '65-46070672-A0001', 'Miesto prevádzkovania': 'Hviezdoslavovo námestie\n2504/4\n02901\nNámestovo', 'Prevádzkovateľ': 'SD28 s. r. o.\nMoldavská cesta\n2423/8/A\n04011\nKošice - mestská časť Juh\nIČO: 46070672'}","Prevádzkovateľ platnosť od: 15.12.2017
Pondelok: 8:00-17:00
Utorok: 8:00-17:00
Streda: 8:00-17:00
Štvrtok: 8:00-17:00
Piatok: 8:00-17:00
Sobota: zatvorené
Nedeľa: zatvorené",49.4048897,19.4802515,"Hviezdoslavovo námestie
2504/4
02901
Námestovo",Lekáreň Dr. Max,https://www.e-vuc.sk/zsk/zdravotnictvo/lekarne-a-vydajne-zdravotnickych-pomocok/namestovo/lekaren-dr.-max.html?page_id=125762,7,Námestovo,40
65-00634875-A0021,"{'Druh': 'Verejná lekáreň', 'Identifikátor': '65-00634875-A0021', 'Miesto prevádzkovania': 'Červeného kríža\n62/30\n02901\nNámestovo', 'Telefón': '+421 435503293', 'Prevádzkovateľ': 'Oravská poliklinika Námestovo\nČerveného kríža\n62/30\n02901\nNámestovo\nIČO: 00634875\nwww.opnam.sk'}","Prevádzkovateľ platnosť od: 19.08.2015
Pondelok: 7:00-17:00
Utorok: 7:00-17:00
Streda: 7:00-17:00
Štvrtok: 7:00-17:00
Piatok: 7:00-17:00
Sobota: zatvorené
Nedeľa: zatvorené",49.4058244,19.4760923,"Červeného kríža
62/30
02901
Námestovo",Lekáreň Poliklinika,https://www.e-vuc.sk/zsk/zdravotnictvo/lekarne-a-vydajne-zdravotnickych-pomocok/namestovo/lekaren-poliklinika.html?page_id=65243,7,Námestovo,40
65-46692355-A0001,"{'Druh': 'Verejná lekáreň', 'Identifikátor': '65-46692355-A0001', 'Miesto prevádzkovania': 'Mláka\n1258\n02901\nNámestovo', 'Telefón': '+421 435320011', 'Prevádzkovateľ': 'Tableta, spol. s r. o.\nMláka\n1258\n02901\nNámestovo\nIČO: 46692355'}","Prevádzkovateľ platnosť od: 15.10.2012
Pondelok: 6:30-16:00
Utorok: 6:30-16:00
Streda: 6:30-16:00
Štvrtok: 6:30-16:00
Piatok: 6:30-16:00
Sobota: zatvorené
Nedeľa: zatvorené",49.4037180,19.4792740,"Mláka
1258
02901
Námestovo",Lekáreň TABLETA,https://www.e-vuc.sk/zsk/zdravotnictvo/lekarne-a-vydajne-zdravotnickych-pomocok/namestovo/lekaren-tableta.html?page_id=52306,7,Námestovo,40
65-30232783-A0002,"{'Druh': 'Verejná lekáreň', 'Identifikátor': '65-30232783-A0002', 'Miesto prevádzkovania': 'Červeného kríža\n130/29\n02901\nNámestovo', 'Telefón': '+421 435522220', 'Prevádzkovateľ': 'PharmDr. Helena Harmatová\nIČO: 30232783'}","Prevádzkovateľ platnosť od: 01.12.2021
Pondelok: 7:30-16:00
Utorok: 7:30-16:00
Streda: 7:30-16:00
Štvrtok: 7:30-16:00
Piatok: 7:30-16:00
Sobota: 7:00-13:00
Nedeľa: zatvorené",49.4048106,19.4754731,"Červeného kríža
130/29
02901
Námestovo",ZELENÁ LEKÁREŇ,https://www.e-vuc.sk/zsk/zdravotnictvo/lekarne-a-vydajne-zdravotnickych-pomocok/namestovo/zelena-lekaren.html?page_id=3520,7,Námestovo,40
65-30232783-A0001,"{'Druh': 'Pobočka verejnej lekárne', 'Identifikátor': '65-30232783-A0001', 'Miesto prevádzkovania': 'Oravská Lesná\n300\n02957\nOravská Lesná', 'Telefón': '+421 435593711', 'Prevádzkovateľ': 'PharmDr. Helena Harmatová\nIČO: 30232783'}","Prevádzkovateľ platnosť od: 29.02.2012
Pondelok: 8:30-14:00
Utorok: 8:30-14:00
Streda: 8:30-14:00
Štvrtok: 8:30-14:00
Piatok: 8:30-14:00
Sobota: zatvorené
Nedeľa: zatvorené",49.36888940,19.18534010,"Oravská Lesná
300
02957
Oravská Lesná",ZELENÁ LEKÁREŇ pobočka,https://www.e-vuc.sk/zsk/zdravotnictvo/lekarne-a-vydajne-zdravotnickych-pomocok/namestovo/zelena-lekaren-pobocka.html?page_id=3522,7,Námestovo,40
65-36430463-A0002,"{'Druh': 'Verejná lekáreň', 'Identifikátor': '65-36430463-A0002', 'Miesto prevádzkovania': 'Obecný úrad\nMútne\n02963\nMútne', 'Telefón': '+421 435597105', 'Prevádzkovateľ': 'Zelená lekáreň, s.r.o.\nČerveného kríža\n130/29\n02901\nNámestovo\nIČO: 36430463'}","Prevádzkovateľ platnosť od: 29.02.2012
Pondelok: 8:00-14:00
Utorok: 8:00-14:00
Streda: 8:00-14:00
Štvrtok: 8:00-14:00
Piatok: 8:00-14:00
Sobota: zatvorené
Nedeľa: zatvorené",49.4607018,19.3391666,"Obecný úrad
Mútne
02963
Mútne",ZELENÁ LEKÁREŇ,https://www.e-vuc.sk/zsk/zdravotnictvo/lekarne-a-vydajne-zdravotnickych-pomocok/namestovo/zelena-lekaren-1.html?page_id=3521,7,Námestovo,40
65-00623024-A0001,"{'Druh': 'Verejná lekáreň', 'Identifikátor': '65-00623024-A0001', 'Miesto prevádzkovania': 'Rabčická\n329/10\n02944\nRabča', 'Telefón': '+421 435594183', 'Email': 'lekarenviola329@gmail.com', 'Prevádzkovateľ': 'Mgr. Oľga Strýčková\nIČO: 00623024'}","Prevádzkovateľ platnosť od: 29.02.2012
Pondelok: 7:00-15:00
Utorok: 7:00-15:00
Streda: 7:00-15:00
Štvrtok: 7:00-15:00
Piatok: 7:00-15:00
Sobota: zatvorené
Nedeľa: zatvorené",49.4810401,19.4819692,"Rabčická
329/10
02944
Rabča",Lekáreň VIOLA,https://www.e-vuc.sk/zsk/zdravotnictvo/lekarne-a-vydajne-zdravotnickych-pomocok/namestovo/lekaren-viola.html?page_id=3512,7,Námestovo,40
65-44693702-A0001,"{'Druh': 'Verejná lekáreň', 'Identifikátor': '65-44693702-A0001', 'Miesto prevádzkovania': 'ZS\nNovoť\n300\n02955\nNovoť', 'Telefón': '+421 435590125', 'Prevádzkovateľ': 'Lekáreň pod Kameným, s.r.o.\nNovoť\n300\n02955\nNovoť\nIČO: 44693702'}","Prevádzkovateľ platnosť od: 29.02.2012
Pondelok: 6:30-14:30
Utorok: 6:30-14:30
Streda: 6:30-14:30
Štvrtok: 6:30-14:30
Piatok: 6:30-14:30
Sobota: zatvorené
Nedeľa: zatvorené",49.4279398,19.2690629,"ZS
Novoť
300
02955
Novoť","Lekáreň POD KAMENYM, s.r.o.",https://www.e-vuc.sk/zsk/zdravotnictvo/lekarne-a-vydajne-zdravotnickych-pomocok/namestovo/lekaren-pod-kamenym.html?page_id=3447,7,Námestovo,40
65-36136115-A0001,"{'Druh': 'Verejná lekáreň', 'Identifikátor': '65-36136115-A0001', 'Miesto prevádzkovania': 'ObZS\nZákamenné\n55\n02956\nZákamenné', 'Telefón': '+421 435592324', 'Prevádzkovateľ': 'PharmDr. Božena Novocká\nIČO: 36136115'}","Prevádzkovateľ platnosť od: 29.02.2012
Pondelok: 7:00-15:30
Utorok: 7:00-15:30
Streda: 7:00-15:30
Štvrtok: 7:00-15:30
Piatok: 7:00-15:30
Sobota: zatvorené
Nedeľa: zatvorené",49.3893871,19.2045839,"ObZS
Zákamenné
55
02956
Zákamenné",Lekáreň POD KALVÁRIOU,https://www.e-vuc.sk/zsk/zdravotnictvo/lekarne-a-vydajne-zdravotnickych-pomocok/namestovo/lekaren-pod-kalvariou.html?page_id=3446,7,Námestovo,40
65-36432687-A0001,"{'Druh': 'Verejná lekáreň', 'Identifikátor': '65-36432687-A0001', 'Miesto prevádzkovania': 'Hviezdoslavovo námestie\n213\n02901\nNámestovo', 'Telefón': '+421 435524193', 'Email': 'lekarenvklinci@gmail.com', 'Prevádzkovateľ': 'FARMACIA PLUS spol. s.r.o.\nHviezdoslavovo námestie\n213\n02901\nNámestovo\nIČO: 36432687'}","Prevádzkovateľ platnosť od: 17.02.2014
Pondelok: 7:00-16:30
Utorok: 7:00-16:30
Streda: 7:00-16:30
Štvrtok: 7:00-16:30
Piatok: 7:00-16:30
Sobota: 9:00-12:00
Nedeľa: zatvorené",49.40624110,19.47773050,"Hviezdoslavovo námestie
213
02901
Námestovo",Lekáreň V KLINCI,https://www.e-vuc.sk/zsk/zdravotnictvo/lekarne-a-vydajne-zdravotnickych-pomocok/namestovo/lekaren-v-klinci.html?page_id=3438,7,Námestovo,40
65-00622974-A0001,"{'Druh': 'Verejná lekáreň', 'Identifikátor': '65-00622974-A0001', 'Miesto prevádzkovania': 'ObZS\n193\n02962\nOravské Veselé', 'Telefón': '+421 435596201', 'Prevádzkovateľ': 'Mgr. Anna Čierniková\nIČO: 00622974'}","Prevádzkovateľ platnosť od: 01.09.2022
Pondelok: 7:00-14:30
Utorok: 7:00-14:30
Streda: 7:00-12:00
Štvrtok: 7:00-14:30
Piatok: 7:00-12:00
Sobota: zatvorené
Nedeľa: zatvorené",49.4617178,19.3820773,"ObZS
193
02962
Oravské Veselé",Lekáreň NA STREDISKU,https://www.e-vuc.sk/zsk/zdravotnictvo/lekarne-a-vydajne-zdravotnickych-pomocok/namestovo/lekaren-na-stredisku.html?page_id=3427,7,Námestovo,40
65-36439100-A0001,"{'Druh': 'Verejná lekáreň', 'Identifikátor': '65-36439100-A0001', 'Miesto prevádzkovania': 'Štefánikova\n210\n02901\nNámestovo', 'Telefón': '+421 432388128', 'Prevádzkovateľ': 'ANA, s.r.o.\nKlinec II.\n215\n02943\nZubrohlava\nIČO: 36439100'}","Prevádzkovateľ platnosť od: 01.03.2022
Pondelok: 8:00-16:30
Utorok: 8:00-16:30
Streda: 8:00-16:30
Štvrtok: 8:00-16:30
Piatok: 8:00-16:30
Sobota: zatvorené
Nedeľa: zatvorené",49.4079944,19.4778519,"Štefánikova
210
02901
Námestovo",Lekáreň MATKY TEREZY,https://www.e-vuc.sk/zsk/zdravotnictvo/lekarne-a-vydajne-zdravotnickych-pomocok/namestovo/lekaren-matky-terezy.html?page_id=3409,7,Námestovo,40
65-44067852-A0001,"{'Druh': 'Verejná lekáreň', 'Identifikátor': '65-44067852-A0001', 'Miesto prevádzkovania': 'Hlavná\n427\n02944\nRabča', 'Telefón': '+421 432388353', 'Prevádzkovateľ': 'Bea, s.r.o.,\nHlavná\n427\n02944\nRabča\nIČO: 44067852'}","Prevádzkovateľ platnosť od: 29.02.2012
Pondelok: 7:30-15:30
Utorok: 7:30-15:30
Streda: 7:30-15:30
Štvrtok: 7:30-15:30
Piatok: 7:30-15:30
Sobota: zatvorené
Nedeľa: zatvorené",49.4812684,19.4800206,"Hlavná
427
02944
Rabča",Lekáreň KAMILKA,https://www.e-vuc.sk/zsk/zdravotnictvo/lekarne-a-vydajne-zdravotnickych-pomocok/namestovo/lekaren-kamilka.html?page_id=3386,7,Námestovo,40
65-31643141-A0001,"{'Druh': 'Pobočka verejnej lekárne', 'Identifikátor': '65-31643141-A0001', 'Miesto prevádzkovania': 'Črchľa\n309/9\n02952\nHruštín', 'Telefón': '+421 435577303', 'Prevádzkovateľ': 'FARMACIA spol. s.r.o.\nČerveného kríža\n1602/35\n02901\nNámestovo\nIČO: 31643141'}","Prevádzkovateľ platnosť od: 29.02.2012
Pondelok: 8:00-14:00
Utorok: 8:00-14:00
Streda: 8:00-14:00
Štvrtok: 8:00-14:00
Piatok: 8:00-14:00
Sobota: zatvorené
Nedeľa: zatvorené",49.3246524,19.3474275,"Črchľa
309/9
02952
Hruštín",Lekáreň FARMÁCIA pobočka,https://www.e-vuc.sk/zsk/zdravotnictvo/lekarne-a-vydajne-zdravotnickych-pomocok/namestovo/lekaren-farmacia-pobocka.html?page_id=3374,7,Námestovo,40
65-31643141-A0002,"{'Druh': 'Verejná lekáreň', 'Identifikátor': '65-31643141-A0002', 'Miesto prevádzkovania': 'Červeného kríža\n1602/35\n02901\nNámestovo', 'Telefón': '+421 435522214', 'Prevádzkovateľ': 'FARMACIA spol. s.r.o.\nČerveného kríža\n1602/35\n02901\nNámestovo\nIČO: 31643141'}","Prevádzkovateľ platnosť od: 01.06.2019
Pondelok: 6:30-15:00
Utorok: 6:30-15:00
Streda: 6:30-15:00
Štvrtok: 6:30-15:00
Piatok: 6:30-15:00
Sobota: zatvorené
Nedeľa: zatvorené",49.4051423,19.4762580,"Červeného kríža
1602/35
02901
Námestovo",Lekáreň FARMÁCIA,https://www.e-vuc.sk/zsk/zdravotnictvo/lekarne-a-vydajne-zdravotnickych-pomocok/namestovo/lekaren-farmacia.html?page_id=3372,7,Námestovo,40
65-44612303-A0001,"{'Druh': 'Verejná lekáreň', 'Identifikátor': '65-44612303-A0001', 'Miesto prevádzkovania': 'ObZS\nLokca\n02951\nLokca', 'Telefón': '+421 435591273', 'Prevádzkovateľ': 'Lekáreň ASTER, s.r.o.\nLokca\n265\n02951\nLokca\nIČO: 44612303'}","Prevádzkovateľ platnosť od: 29.02.2012
Pondelok: 7:00-15:00
Utorok: 7:00-15:00
Streda: 7:00-15:00
Štvrtok: 7:00-15:00
Piatok: 7:00-15:00
Sobota: zatvorené
Nedeľa: zatvorené",49.36617890,19.41069000,"ObZS
Lokca
02951
Lokca",Lekáreň ASTER,https://www.e-vuc.sk/zsk/zdravotnictvo/lekarne-a-vydajne-zdravotnickych-pomocok/namestovo/lekaren-aster.html?page_id=3328,7,Námestovo,40
65-36644838-A0001,"{'Druh': 'Verejná lekáreň', 'Identifikátor': '65-36644838-A0001', 'Miesto prevádzkovania': 'Zarevúca\n5677/3A\n03401\nRužomberok', 'Mobil': '0918500822', 'Email': 'lekaren.rozanka@omegalekaren.sk', 'Prevádzkovateľ': 'Lekáreň - VAŠE ZDRAVIE s.r.o.\nKapitulská\n1\n97401\nBanská Bystrica\nIČO: 36644838'}","Prevádzkovateľ platnosť od: 01.09.2022
Pondelok: 6:00-16:00
Utorok: 6:00-16:00
Streda: 6:00-16:00
Štvrtok: 6:00-16:00
Piatok: 6:00-16:00
Sobota: zatvorené
Nedeľa: zatvorené",49.0800363,19.3074088,"Zarevúca
5677/3A
03401
Ružomberok",Lekáreň Rozanka,https://www.e-vuc.sk/zsk/zdravotnictvo/lekarne-a-vydajne-zdravotnickych-pomocok/ruzomberok/lekaren-rozanka.html?page_id=143660,7,Ružomberok,53
